k,c,success_count,fail_count,avg_min_length,avg_max_force
28051.2200275,1335.89437989,119,881,0.39462143646,10985.4395679
8218.68022801,246.339042172,306,694,0.174018807757,3043.32093352
27349.3166793,879.809537083,767,233,0.364678418238,7551.32275339
6156.54790036,1464.08923972,0,1000,0.372669126858,11332.3163425
10322.3563606,598.083722455,38,962,0.290696576711,4780.85315095
21004.8467147,1158.35218821,25,975,0.377727982436,9466.42460068
17088.0517189,267.843249003,516,484,0.250914594976,4615.39645739
24475.1350185,1059.61673144,252,748,0.37471902604,8832.92511374
27261.7394882,128.073797724,2,998,0.252340789883,6838.84886942
25297.7277793,896.993930941,598,402,0.36333034362,7632.43707733
9746.31644176,1231.11323441,0,1000,0.364755765179,9688.22415674
23032.181814,254.240968126,204,796,0.270612633053,5590.76402877
26248.4374505,318.997682414,329,671,0.293344104109,5872.02575131
26045.6341425,1116.66527811,252,748,0.379750008966,9397.34477791
12914.9516154,518.617747791,494,506,0.290429980084,4229.64990247
5786.14886313,1039.71017774,0,1000,0.333730321184,8062.43418149
25894.5766656,1117.09544437,242,758,0.380602134821,9303.43285224
24121.9706807,681.229019263,964,36,0.34282981671,5871.81852172
13056.5097658,344.455288276,726,274,0.251929614001,3838.31937704
29658.2043446,1464.02694542,87,913,0.401469835834,12011.1295326
28356.7447028,817.647069349,920,80,0.360720448765,7118.54989797
12289.7032192,831.822939461,1,999,0.332652568674,6734.36040404
28237.6425006,473.659002805,859,141,0.324221178667,5856.93474051
19490.8113611,341.424939994,744,256,0.280504398582,4807.81162797
23490.5421133,877.73509502,519,481,0.361047455889,7368.61371969
11807.1414819,798.940072006,2,998,0.328338555927,6371.36501208
20520.4701896,337.155099736,651,349,0.281062496864,5011.25337038
19238.0321214,1106.58705324,24,976,0.373092773457,8984.23245634
8538.03019319,1133.6917876,0,1000,0.354496742687,8869.81607254
19559.8875975,1335.45826747,0,1000,0.387135583594,10775.8365796
16548.1300901,277.581490881,602,398,0.252270632961,4480.59685245
27439.0548636,1282.70842987,144,856,0.392004591835,10505.3684313
22781.6455036,470.509304218,985,15,0.312522050398,5209.90600342
5838.64674526,239.979340275,109,891,0.134730344483,2508.79139581
22370.6895169,884.558539023,405,595,0.359106013083,7429.07748452
13505.4059631,1214.10142529,0,1000,0.371623003733,9661.33898767
16987.9810009,109.135573678,1,999,0.197839169234,5205.25008896
7299.612812,122.194964707,16,984,0.0945623048887,3064.30614018
15929.301325,557.364631641,699,301,0.306967677451,4678.30050732
19546.6317041,491.257217371,976,24,0.305244128646,4897.47289231
8614.49284802,177.489704755,173,827,0.147900257068,3230.27873421
8553.52127181,1073.36175314,0,1000,0.347167767002,8488.43654621
6367.11552614,995.685281185,0,1000,0.330319766877,7785.27089819
9435.23675745,670.335190039,3,997,0.299283367374,5313.07336594
19175.819511,253.490797851,347,653,0.256548977275,4985.44542751
6369.6762101,1399.67007997,0,1000,0.369060471096,10816.4651152
22688.3858653,690.175950279,883,117,0.340492499369,5919.49331296
25162.3987147,747.762964877,907,93,0.351652958247,6402.71718786
28989.8551846,351.503447755,352,648,0.307361468963,6100.33889427
13539.2408178,639.227673039,170,830,0.311542472091,5184.15487881
19096.675747,1324.4481155,0,1000,0.386968271654,10559.3072612
23174.4479703,823.022084935,592,408,0.354624359593,6982.84335731
9062.89114081,911.767935271,0,1000,0.332266717022,7195.26195365
8336.7219798,1043.87667408,0,1000,0.344365909939,8177.66108497
29743.414963,1228.20079434,334,666,0.391265164264,10168.5217014
16118.8974325,628.342674405,493,507,0.317234461634,5204.00808928
5343.32981299,165.007116189,0,1000,0.0769692683714,2451.28954699
8215.60150282,1389.98706495,0,1000,0.373211515266,10826.3530919
25383.865594,724.090243043,948,52,0.348859640929,6250.70445153
17984.9421176,1345.04626928,1,999,0.385972359849,10748.9513236
21742.0993428,891.045530174,361,639,0.358759795862,7446.95619656
20066.7489616,1445.93545691,0,1000,0.392729228456,11612.6624411
5363.35335577,883.265367022,0,1000,0.310558467322,6851.98471692
19429.290663,213.329587006,196,804,0.247098127036,5147.21643841
26667.2837543,1410.73653888,43,957,0.398144144926,11382.7649805
18195.850989,1475.61048784,0,1000,0.392473354845,11865.1917382
26010.008375,1203.10331681,155,845,0.385641310887,9970.71591038
13468.7476437,1007.24431671,0,1000,0.353359651735,8170.42494125
26447.9268861,757.969808137,944,56,0.353708182117,6550.21009237
28093.5782446,517.967102199,954,46,0.329490912956,5850.9624938
23737.9103679,421.728878484,842,158,0.306992356872,5335.22611494
23739.9859412,982.78292112,314,686,0.368399963146,8242.37534872
28316.0265344,712.286600204,999,1,0.351904750893,6347.96834395
12207.3949677,985.461084833,0,1000,0.350402492569,7812.10899005
12170.3935858,993.837102649,0,1000,0.350055642189,7939.45321516
14989.9628577,511.085345625,725,275,0.295844889685,4391.32495637
17507.4469305,1293.40257931,0,1000,0.381631241907,10429.8687353
14799.1935593,1050.46117958,1,999,0.361330396742,8450.94471007
28866.0039393,469.047622748,818,182,0.325381601884,5907.70870135
28348.7834843,945.013742242,733,267,0.371980292979,8030.80698261
8672.35408049,384.778205915,311,689,0.230669495726,3216.73969592
22022.9304126,1298.15207019,8,992,0.387584465739,10501.5576709
11733.9925111,361.209903454,624,376,0.247286068678,3649.51344252
16346.7153402,1220.92952664,0,1000,0.375650938238,9809.69146986
12958.8006152,1038.75670908,0,1000,0.356718537436,8277.76128498
29767.8140068,633.72193411,1000,0,0.345001791705,6208.08641897
17661.409482,446.663922166,948,52,0.294412174585,4540.70115043
10980.5804457,1282.16328881,0,1000,0.37021348414,10228.9509766
20377.2822701,681.299260797,770,230,0.336702328084,5706.09101911
16487.5567636,773.663413139,170,830,0.336524276711,6397.72826216
19666.1583015,607.513628323,885,115,0.326062558073,5191.72166889
21332.2383942,974.121767691,151,849,0.363571902624,8184.12958432
20775.8545047,198.515348711,96,904,0.24726963057,5454.09281565
18524.6558195,1434.53205197,0,1000,0.390912546805,11526.2873939
18918.3077363,1101.37391001,13,987,0.371224147593,8979.06359292
28239.5772581,1296.63685789,156,844,0.392612091888,10708.889349
15921.5008755,357.907859078,867,133,0.268508051775,4301.3139566
15130.378133,649.334941475,325,675,0.318400161293,5324.86697699
25340.3932881,275.733855665,191,809,0.282260439479,5868.62983485
18205.6652852,150.07273799,45,955,0.221808592357,5190.21109371
10186.7358529,1026.62974312,0,1000,0.34808130627,8135.1611786
25963.7302887,1368.19026876,42,958,0.395197074658,11062.244442
15278.7232543,759.51722179,108,892,0.333354764332,6201.69169721
23249.830676,431.195091548,904,96,0.305400722129,5319.5839713
22005.9438298,284.441317919,362,638,0.27711129747,5278.17416657
10711.7894269,1279.43977833,0,1000,0.370526381997,10054.6575757
5833.08006575,1312.99836602,0,1000,0.360182870806,10238.3083558
7959.05568645,1377.90234335,0,1000,0.371434218083,10731.3096824
11252.0616146,1004.06284487,0,1000,0.349854645632,7925.95649209
17807.5090371,1271.17335361,0,1000,0.381767953701,10180.2525628
19274.7892615,289.337664818,493,507,0.26656904032,4898.89436869
21536.195432,671.035659168,849,151,0.336496759513,5730.69925837
15234.7283985,1334.66459992,0,1000,0.38153301148,10641.0345162
5362.87741502,505.832959078,0,1000,0.232573887718,3850.25801815
15056.8692702,904.774653961,13,987,0.348517738583,7343.96382956
9573.38306572,624.508905374,10,990,0.292874279653,4948.87131889
29611.0487924,702.077485265,1000,0,0.350727202288,6469.74917107
19992.6102779,516.855817777,975,25,0.312808375758,4934.99623677
23728.9454394,1187.08164389,69,931,0.382677210005,9775.09021488
20271.5020865,560.283995773,955,45,0.317255795304,5136.01642759
5386.1857377,1319.77055845,0,1000,0.358777397819,10226.9459638
10606.83546,710.028100646,4,996,0.31189647316,5629.32140053
15399.7402187,644.085214125,393,607,0.317996510173,5277.37598442
7345.54685569,1145.3393541,0,1000,0.351206514144,8933.14364012
19104.8697923,817.617462801,286,714,0.34743782898,6788.05250181
23296.8313039,791.820640337,688,312,0.352189218647,6717.09798374
28624.1766333,637.307758791,1000,0,0.343220335361,6126.79158037
19280.3478835,774.524816788,427,573,0.343037516749,6463.33560989
11880.9026532,1255.7431527,0,1000,0.371049297422,9944.51966983
22694.5994401,205.282836576,105,895,0.258850566363,5684.32110327
27412.6061823,776.216589726,954,46,0.357410693924,6673.41313144
14977.7337833,1475.75206496,0,1000,0.389365251465,11651.9274624
15199.0649645,681.614620136,261,739,0.323376192009,5554.92773624
24542.1775001,554.375751505,999,1,0.327163475752,5522.85853171
16966.1219348,1162.59406637,3,997,0.372810475529,9408.34985668
12738.9826823,162.525692597,226,774,0.188677928685,4122.15375046
25277.1812142,509.224261805,985,15,0.322337994236,5554.45494354
25141.8844022,222.605806578,90,910,0.270636785421,6006.45048702
23311.0364388,1036.85711656,210,790,0.372226715626,8619.87781005
21993.1449348,705.098466843,804,196,0.341332016187,5982.68965913
24224.5048019,952.640525252,398,602,0.366350629222,8034.5823604
16820.6406718,725.477775362,316,684,0.332657350067,5979.34582501
7701.93725249,1001.00671671,0,1000,0.338420308599,7811.70038015
29298.771277,710.74222245,1000,0,0.351863580977,6449.30974412
12900.118025,152.573254157,178,822,0.186071587222,4188.16938017
20836.6028351,539.753749528,987,13,0.316789119228,5115.10951287
20713.6007495,248.120500006,269,731,0.264161277738,5180.65844809
7373.84114396,233.056337685,223,777,0.158227769588,2855.39054636
13103.3793672,1119.45669329,0,1000,0.362573342703,8981.59599289
5933.82344545,1468.39213228,0,1000,0.372752226366,11312.7957773
7828.39845238,723.149328019,0,1000,0.301078731008,5617.05288457
29955.5613647,591.930551434,995,5,0.341507257759,6106.95169994
6208.11029032,1344.37951616,0,1000,0.363861790357,10469.4717916
21195.5575787,888.558179678,316,684,0.358132803581,7389.91908641
8627.63935795,393.348474722,293,707,0.232720520874,3238.8528536
29220.4109913,1366.13359468,137,863,0.39651774689,11299.7778638
24744.0442264,1488.64999643,12,988,0.399472559188,11952.3897787
13643.2561353,1028.90290043,0,1000,0.356760536472,8253.11933006
6974.51501772,339.957642772,192,808,0.199298498799,2826.99589826
24618.0852424,1070.61646014,232,768,0.375558782831,8954.35479661
27844.1250483,1257.03510983,172,828,0.389767978827,10448.6308865
29993.5318182,1331.90139042,200,800,0.395690568405,11028.2003299
24082.6903856,441.68961826,910,90,0.308467352375,5438.8417938
11531.128423,921.043315304,0,1000,0.342183508072,7306.05792801
27447.4526911,1474.66744831,31,969,0.400308096401,12067.9312531
5653.95863512,279.921939279,114,886,0.152032926531,2484.52060397
20103.2658063,1063.66307647,40,960,0.370416799396,8748.3049886
10850.1320245,1410.14187042,0,1000,0.379983703445,11022.7143325
11480.3834343,218.143130181,451,549,0.196620678873,3753.84028394
5897.31883436,126.498687972,0,1000,0.0621084561788,2700.15495887
13800.4144849,1380.80092881,0,1000,0.383037549419,10850.1554508
5459.29127814,675.132596421,0,1000,0.274676691801,5195.0197478
25118.1496826,478.730488993,964,36,0.319502568598,5471.283703
23844.5149118,961.687342702,357,643,0.367218729374,8087.28648884
12743.2306438,726.099243519,31,969,0.321866031532,5828.91965732
13076.7766385,775.934132751,16,984,0.329329217448,6252.33350396
12441.8429079,1274.55954,0,1000,0.372936774053,10133.3550493
8424.55561528,1023.66909043,0,1000,0.343791156622,7982.95660946
27832.4928567,1061.61309851,483,517,0.379486557736,8870.02308023
18996.3845799,952.016416561,72,928,0.359553800142,7840.55308435
20684.9138571,1445.56557275,0,1000,0.393176244817,11660.4075305
12309.7755577,463.370607768,583,417,0.277139144616,3893.86612151
23385.9148535,1087.4293043,155,845,0.375315542879,9069.83003608
13633.5994925,524.894723112,538,462,0.293658004746,4331.92110603
7548.81377287,1487.47910786,0,1000,0.377971252045,11596.3096561
6561.18825173,666.503043379,0,1000,0.28236974341,5157.23195861
7308.64585178,1249.50971055,0,1000,0.360396212926,9691.36549795
6412.08544979,1043.61030864,0,1000,0.338709797848,8037.39052596
26075.9236503,1041.99705277,369,631,0.3747409827,8839.53251127
18053.162275,658.350136571,573,427,0.32614088802,5548.04826898
12512.2189229,662.158435478,76,924,0.311801445319,5335.08095186
11800.0643841,1224.56875622,0,1000,0.369105496537,9661.50043992
10154.9269462,1112.12078855,0,1000,0.357261036044,8666.80803937
13411.5291005,449.795313062,690,310,0.277625061842,4023.97475236
16360.5579851,924.818927264,20,980,0.352067241692,7561.73099864
10339.1823627,1143.20273547,0,1000,0.361224236242,8939.66366478
24413.9368613,114.941207077,2,998,0.238262784524,6463.5794325
6487.00407477,1250.30906115,0,1000,0.357248955321,9720.67174986
14455.1696596,955.270528024,1,999,0.351834534239,7719.13624436
26860.3638473,1211.45392404,164,836,0.385756532445,10175.4092235
24430.1061454,1291.40527926,49,951,0.389095466766,10594.1243983
25297.2410588,476.673118905,955,45,0.319243258985,5506.44504477
6318.9152289,846.869864707,0,1000,0.309403148578,6662.86109712
28553.9480652,739.714387379,998,2,0.354591017962,6546.80506571
7556.6070498,1343.00309044,0,1000,0.368837460917,10427.7701239
25144.821541,1141.7773591,177,823,0.381755350198,9431.66171932
16790.2141066,479.943473216,890,110,0.298505888656,4465.76926935
15976.0373199,1095.38312047,1,999,0.366588239483,8829.31108595
22647.0610789,257.91569049,227,773,0.270241302577,5519.57100429
21312.1182395,1376.29416849,4,996,0.390613508028,11140.2569826
13959.0634359,1183.32105291,0,1000,0.369588035224,9446.49628065
21069.3414756,356.477543123,708,292,0.286199280291,5077.77049077
26501.8378952,558.879689424,999,1,0.332716314801,5697.66011118
15836.5923356,271.679268471,600,400,0.243572767819,4435.40779814
28451.3462764,655.418643758,1000,0,0.347484764382,6051.11181408
5246.17054159,314.388728503,47,953,0.158877405906,2490.13135026
25506.9214998,433.319296565,813,187,0.312826717971,5554.31023183
11021.9516429,393.050542853,534,466,0.24980306398,3597.59466215
22885.9049478,281.858325426,311,689,0.277960597291,5449.36830473
13280.2075816,196.843860118,368,632,0.204811202893,4137.82444211
18878.9932782,495.498217541,960,40,0.304721682962,4807.46514922
18321.9108543,1122.58277392,10,990,0.372343730922,9108.25465048
28786.0660563,1403.43638815,97,903,0.397700422945,11573.5584958
24442.009525,606.051466996,998,2,0.335032661413,5579.91623165
27324.1147126,1134.32194109,303,697,0.382742094607,9481.84639708
18261.8296115,727.121090599,435,565,0.336036829353,6042.19168768
26259.4230061,682.084038884,995,5,0.345088398388,6100.74651516
10992.7269228,421.58323719,504,496,0.257767181848,3641.29022116
10758.5708066,621.647144576,39,961,0.296079949789,4995.97684112
8362.25271444,885.409570118,0,1000,0.32735319995,6910.24466517
27836.1174633,548.260705393,988,12,0.332991213925,5837.68294884
23705.8429885,672.915673236,952,48,0.342063111252,5823.00382571
11189.1126655,258.847072212,564,436,0.212145571938,3586.54244669
24074.8234046,1230.28386779,65,935,0.385148887526,10140.7344959
28859.9224601,640.618293487,1000,0,0.345980398535,6072.31473006
29057.5187467,1374.90022493,126,874,0.397121822841,11295.1635828
9936.83947422,699.080568989,3,997,0.306444321028,5562.20975542
22119.3289674,977.322095083,229,771,0.366993367147,8107.3846929
24662.0758,275.618503359,240,760,0.282229460442,5718.25070529
17068.2096904,125.284303996,21,979,0.205733985718,5114.59229836
23507.5763688,563.422761478,1000,0,0.326715784941,5429.01453881
25670.1778937,537.86501871,995,5,0.32721241107,5621.0403857
24847.3340804,932.934885668,508,492,0.367484897986,7807.45966254
21978.9587417,1485.07689368,1,999,0.39704036644,11879.8949246
5720.90814155,1478.93043807,0,1000,0.374067398165,11307.9096676
7696.33175922,573.395993746,2,998,0.271849714692,4460.75220202
25972.1974617,467.226902716,915,85,0.31902658918,5585.82201
18004.5732555,145.25257028,23,977,0.218278657183,5191.62382616
19028.7785186,893.980188037,151,849,0.354307736602,7396.34368903
24765.0741051,765.415909225,862,138,0.352077597798,6531.39424455
12764.4254667,286.960331712,641,359,0.229499599438,3889.62220525
22273.7842249,962.016474026,253,747,0.364608378286,8074.46431975
26884.2816498,665.807810136,999,1,0.344608201154,6071.21084618
15069.4034057,681.690757202,264,736,0.323769437405,5520.42236709
18778.5333987,150.690165326,45,955,0.225093046501,5287.72187831
7860.95406058,1092.1531753,0,1000,0.34844313462,8484.69024377
24531.4239415,527.60587149,997,3,0.323812993812,5474.13637729
11040.0616043,612.287211616,71,929,0.298707182256,4847.93414146
9918.96944484,1041.08092611,0,1000,0.349469370804,8211.35702602
7639.95993849,1353.91408609,0,1000,0.369956058786,10479.0702007
17488.7174122,1089.16972743,4,996,0.36828149098,8834.15407993
8154.87723207,1317.9013839,0,1000,0.368562212159,10218.7556151
19301.3659561,1049.05288209,38,962,0.368065512045,8580.54675
17285.1816479,772.126203996,244,756,0.339165620225,6338.10286154
28443.5413992,1110.76774685,399,601,0.381864580606,9385.72163858
5487.56630488,227.752328554,29,971,0.116981217801,2451.7855431
7704.23478031,1227.98671212,0,1000,0.359074782258,9657.56178967
20483.7060731,1481.37552175,1,999,0.395466438282,11810.1359393
9972.29263304,1011.21295405,0,1000,0.346196466267,7978.59601002
21483.7575884,436.437237328,968,32,0.303312535203,5053.39441113
29559.7638207,1373.61757813,144,856,0.397106585729,11363.6245374
8352.99062269,377.243317741,282,718,0.224969948628,3156.28556584
26707.4255348,178.961907387,27,973,0.265579469397,6421.00082006
5045.30089298,512.600794111,0,1000,0.231465271385,3877.06414359
13511.0270069,413.345319241,749,251,0.271406630357,3938.76974058
18088.5399363,1487.38063942,0,1000,0.392883543586,11888.046099
13370.4586894,386.599522163,752,248,0.264334146521,3901.92345769
5493.14367564,562.430767745,0,1000,0.248956155486,4285.5312268
22379.9115314,289.256273634,330,670,0.276958242097,5379.80033018
10768.3569915,268.351384687,547,453,0.213430081609,3479.11215026
23943.373529,591.032221431,999,1,0.330394492904,5568.50088581
22224.9996993,915.361351927,328,672,0.361072381881,7672.01810838
22089.8107757,893.817259979,361,639,0.359895258623,7456.33041463
28272.4534371,103.979019417,0,1000,0.251263124356,7091.10299448
15156.2273303,255.288320899,562,438,0.238356002749,4299.92300477
15880.7680212,1179.45372405,0,1000,0.372150143063,9495.13451061
16689.7237956,1425.57957177,0,1000,0.388247414886,11408.5265686
25270.702983,1324.91516825,55,945,0.39238824391,10746.4172107
28163.6946076,1473.380818,56,944,0.400816025306,12023.3616979
23290.1085096,1357.37337191,18,982,0.392730969191,10902.7851427
7653.13550775,613.797405905,0,1000,0.278899023061,4780.16567438
29466.3520618,1064.10307595,567,433,0.380220464179,8991.99996406
28218.2342369,1117.24621123,363,637,0.382270397513,9415.73678247
9077.86686668,1226.02660554,0,1000,0.362955184879,9606.75166957
13546.6400656,448.885273406,692,308,0.277650985399,4036.58277881
19541.2833928,335.564624586,669,331,0.276714936285,4886.47680846
24036.4708084,1465.63074107,6,994,0.396628347529,11953.404699
5112.61210035,692.741451884,0,1000,0.275909117236,5302.80179432
18168.9820814,538.586418443,903,97,0.310773649292,4802.35933455
7775.87324142,553.951226621,4,996,0.270080583116,4253.16829234
11331.3204129,719.870944027,7,993,0.315951812918,5751.65689705
7543.86326876,1372.92532846,0,1000,0.369878672133,10681.4506223
5132.85410912,168.813685673,0,1000,0.0738171098287,2388.95699785
21509.6710883,559.297556988,990,10,0.322027820316,5202.54670484
16331.5421937,1122.57925007,1,999,0.37013919555,8959.09098251
13997.8508807,1058.06010833,1,999,0.359285955554,8559.10606169
6014.89947754,1034.92870319,0,1000,0.333523431784,8084.05471715
24771.2419019,647.054171022,991,9,0.338029789317,5851.09157963
22903.7196444,1224.20844154,28,972,0.383391562476,10071.3675445
11180.1279175,385.934070455,545,455,0.248686606821,3611.48595068
7584.45022546,1494.52421944,0,1000,0.378615103243,11595.7584207
8250.65631758,352.927773528,332,668,0.218187852312,3063.87762651
10254.3959859,558.716943362,90,910,0.284544742635,4414.32292049
16900.5176831,796.763150934,144,856,0.339778862661,6598.65408744
5868.49870872,1362.10787084,0,1000,0.364062986959,10619.5054272
19916.44723,547.831413323,960,40,0.316758809927,5010.8680127
17003.1556369,946.722466573,23,977,0.355638963926,7738.3031193
6568.05433622,1241.93175269,0,1000,0.356871895078,9659.00675332
17368.8560568,1241.68287895,1,999,0.37815328822,9994.24953318
27142.5479079,287.264976114,222,778,0.291190337169,6035.27277352
9088.64213236,1008.92028476,0,1000,0.342710523198,7961.6329767
8527.74122976,147.109616015,95,905,0.133527955843,3266.33669438
9482.40582497,952.317148018,0,1000,0.337919589853,7542.42553672
5628.4930218,416.068302251,9,991,0.207960271218,3136.85112184
25259.1099155,1112.10294385,244,756,0.380603939744,9197.94983371
8189.20386983,1215.5874447,0,1000,0.359719240308,9523.13359326
21806.9707755,1364.62158743,7,993,0.391093589649,10974.3659717
16179.0125521,1356.54006961,0,1000,0.383566604692,10875.3144638
24613.4129754,711.736804796,932,68,0.34684298944,6116.33585874
18021.8507966,230.617003213,273,727,0.242614085828,4912.26616051
25754.8141121,1270.93793016,79,921,0.38965876443,10439.3583187
22456.814959,1438.58600149,2,998,0.395389786154,11579.1270173
5507.00780021,390.878878124,16,984,0.197559503787,2937.23766797
17842.5966789,771.182118567,285,715,0.340396594186,6355.97463135
8117.43619511,436.367623134,131,869,0.24233716747,3386.99625922
24106.3919407,920.691430582,471,529,0.364837667493,7714.36958257
23957.5654416,1490.41574743,3,997,0.397952382144,12084.0176405
20411.5219979,1211.08538066,7,993,0.380837499986,9830.49559301
20998.9097695,1480.29172837,0,1000,0.396360758889,11840.4431899
28644.6160975,1304.35460281,185,815,0.393006861685,10820.9514245
14535.3834465,1401.80190652,0,1000,0.384732697616,11123.6902993
9296.84255358,210.126881957,312,688,0.172476141216,3308.63525324
7634.92345982,182.912632451,138,862,0.138943047498,2968.62663328
13527.3580142,358.511744855,752,248,0.256482514708,3938.94652848
22792.0514976,860.955503278,504,496,0.357491036155,7239.07394358
21813.0602037,395.298268481,856,144,0.298697468354,5062.18165243
18965.5583824,1085.96270242,23,977,0.371306367397,8826.15640727
7774.87029359,1365.06501544,0,1000,0.370659565537,10561.4658858
15716.620487,347.970043878,831,169,0.264316723115,4290.09452322
19157.4035016,277.397831605,436,564,0.262986538731,4913.4996109
12114.8947083,657.760657812,68,932,0.309675702471,5273.37663925
13383.4559685,337.985740955,760,240,0.252758394751,3885.58786966
19394.6302693,951.143089646,81,919,0.359515862772,7875.64274609
8122.9953081,329.073599668,328,672,0.205352572548,3039.77314002
5310.63981277,137.347467721,0,1000,0.052728295875,2514.07391401
6127.22134074,1331.73460247,0,1000,0.362072640007,10403.1536331
26799.6273599,1123.70955537,300,700,0.381851098917,9370.77378613
15907.5355614,237.280981721,435,565,0.238749614825,4445.27016864
25853.4664652,1447.22418109,26,974,0.398309640245,11699.1731089
24064.2778794,785.585642092,731,269,0.353025351604,6696.48928875
13700.6741338,1266.72868106,0,1000,0.374385789564,10124.9598191
16761.8331484,1349.01408078,0,1000,0.385371091876,10667.7023336
29992.6909348,838.930315821,955,45,0.364130893495,7349.25336475
14044.2501889,1280.62415899,0,1000,0.375983789886,10226.0576908
20654.3517744,114.483835298,3,997,0.222080895002,5815.85601077
21270.0673319,1085.47878976,78,922,0.374021751801,8879.00290659
26574.2756659,1455.00728614,21,979,0.398528036582,11874.2722417
6571.43726312,728.364371431,0,1000,0.293898168493,5647.36555684
22231.1006023,766.482281922,661,339,0.348299395697,6492.46974076
18453.4266879,950.793731715,68,932,0.3595394467,7772.30355831
12344.046802,756.346542903,18,982,0.324428010589,6089.36059467
17505.7870011,488.285467364,901,99,0.299620024792,4621.26186584
13517.1356007,324.844402728,761,239,0.250642772863,3896.58412484
19678.320051,553.570986893,946,54,0.317253626889,4997.01629303
25741.7170567,193.355219003,33,967,0.267159242441,6177.35606913
21770.6669628,887.329737274,375,625,0.358570296624,7417.16000912
12287.103382,1084.33147091,0,1000,0.359360605893,8585.59848608
28906.1488601,758.520197178,991,9,0.357418267714,6632.63516103
29238.9218363,1173.38733637,354,646,0.385936004326,9877.71149588
9390.00345485,1144.75608192,0,1000,0.356821732173,8996.28480096
19441.5358297,190.350235185,107,893,0.240169737123,5241.6644116
11886.4477592,600.938589365,134,866,0.300220768308,4811.62542628
14174.8316129,1230.09539018,0,1000,0.372922332595,9784.15016847
26249.6898541,543.801354919,996,4,0.329710095956,5669.24075326
13909.165938,1284.80227478,0,1000,0.376504549812,10250.2912704
26269.4622879,1265.49818847,105,895,0.389395259717,10428.3934301
6661.82826064,693.502747827,0,1000,0.288956015882,5353.77431874
18082.3116422,102.218502041,2,998,0.204708626772,5402.06758304
29928.2973585,581.705681614,990,10,0.340816222254,6076.14249512
24031.8865379,1181.37539553,84,916,0.382967918232,9707.52168078
27193.1099778,1437.33988329,41,959,0.398610676115,11729.4809928
9149.68045993,545.462467821,40,960,0.27367742315,4305.84717471
14456.8474169,1144.24917238,0,1000,0.367693126324,9139.30172127
20759.943398,762.441716017,567,433,0.345354784908,6394.80643185
15477.1938467,1371.02175581,0,1000,0.385038666544,10852.5803383
11708.4948026,1196.64365127,0,1000,0.366975657466,9444.18234051
5039.48554505,1077.16050552,0,1000,0.333883702376,8377.10498162
5759.48953239,1320.11010252,0,1000,0.360956037904,10234.007115
6156.45483944,1097.85525745,0,1000,0.341536310751,8561.61500412
17430.0600953,472.743978,917,83,0.297817786504,4560.75425974
9795.90285247,687.914166028,1,999,0.305663658597,5406.49749125
23192.6593069,567.340877287,999,1,0.325621186027,5445.79531924
6795.3646277,1036.9599317,0,1000,0.337805975561,8093.9887666
6326.14697916,1146.24216221,0,1000,0.347128172476,8900.2992651
11501.5687224,860.096949412,0,1000,0.335378471102,6828.26920187
11533.2097973,922.76617504,0,1000,0.341133718842,7383.29197234
12743.2046636,1478.94115294,0,1000,0.387119245146,11603.240413
11961.632251,438.744881787,591,409,0.26885593866,3786.30383208
20905.4706811,1355.06200375,1,999,0.390200491042,10844.7920992
27950.2626488,1122.95773788,379,621,0.383483389755,9335.5444284
23473.646127,1376.62148511,7,993,0.392268892719,11278.2776306
26084.3329748,376.954204752,552,448,0.305300739957,5673.69392563
23572.4703381,385.286449627,697,303,0.298654766368,5386.35725875
23972.2212491,1059.84428798,218,782,0.375193932488,8793.19812054
20968.1544511,845.759951551,378,622,0.353538956001,7067.655777
7527.21489089,1434.64811682,0,1000,0.374150468958,11185.9930814
20283.925357,532.38618919,970,30,0.31427042024,5045.74265767
7389.36127871,1449.67578799,0,1000,0.374695908669,11299.7285571
6393.73996808,131.568910859,3,997,0.0792733406624,2813.46025448
27695.3964632,173.367965599,20,980,0.266375810239,6620.68662094
21927.6593119,1109.76107251,59,941,0.375428785305,9151.16663708
24548.8154519,831.601948459,706,294,0.357673449434,7060.54249795
14798.5299127,317.907182061,788,212,0.252476008275,4165.38961468
7760.23742771,786.005952396,0,1000,0.310093124524,6137.30349413
12912.5443702,687.319191149,57,943,0.316563758984,5561.35104745
8418.38507893,149.815004833,81,919,0.129322763108,3268.57707638
5450.94774404,1169.65154939,0,1000,0.346114954675,9074.22579132
7160.61567877,1407.95462507,0,1000,0.372455635713,10925.6492212
27465.4135302,1218.93333987,198,802,0.38740974872,10160.9481915
26686.9257271,1417.58981567,42,958,0.397568084048,11501.734387
13327.1781098,502.570045055,574,426,0.286144279022,4214.25068771
8482.41720672,697.16398008,0,1000,0.30086877394,5441.31976089
26728.0402914,131.181433852,1,999,0.253190651841,6688.07828625
20218.0736786,875.780205474,274,726,0.356277786758,7213.56118864
21628.0045522,1397.78385958,2,998,0.391615819156,11363.5904254
24674.2162442,1067.19490695,267,733,0.377567000846,8777.92540351
14004.0538204,262.887828797,662,338,0.233439775466,4092.81874375
28073.2520128,1455.49110358,52,948,0.400383624433,11813.0560385
16302.2126877,1337.70541396,0,1000,0.384228805085,10621.3088788
6209.8970281,1300.07013003,0,1000,0.360845109173,10094.7715699
15349.1924485,307.924395019,794,206,0.252200173258,4277.09301683
11587.6787699,776.748890555,6,994,0.323943571903,6237.6795195
